"sample_id","Effect","Compound","Dose","SampleType","Well","Arachidonic Acid","2'-deoxycytidine","Thymidine","Thymidine.D4","Lactate","Citrulline-D4","Lactate.D3"
"Rofecoxib_30_cells_f10","Cardiotoxic","Rofecoxib",30,"cells","f10",270580.75,9287.7412109375,21052.525390625,82240.1796875,13198.1396484375,48472.4921875,10449.720703125
"Rofecoxib_10_cells_f9","Cardiotoxic","Rofecoxib",10,"cells","f9",285494.3125,11657.138671875,21801.177734375,84042.375,18568.775390625,57985.3203125,12862.587890625
"Rofecoxib_100_cells_g11","Cardiotoxic","Rofecoxib",100,"cells","g11",276512.71875,10703.744140625,26571.990234375,82631.515625,15273.7216796875,50654.11328125,10108.365234375
"Rofecoxib_0.3_media_h6","Cardiotoxic","Rofecoxib",0.3,"media","h6",386853,819.937683105469,5834.8662109375,88039.703125,21473.1484375,59381.59375,13578.5263671875
"Rofecoxib_1_cells_e7","Cardiotoxic","Rofecoxib",1,"cells","e7",294128.3125,12257.5234375,21433.73828125,85757.953125,19248.666015625,57704.90625,12119.9091796875
"Rofecoxib_0.03_cells_e4","Cardiotoxic","Rofecoxib",0.03,"cells","e4",231196.5625,10940.7880859375,20190.603515625,84362.984375,20478.35546875,54079.5703125,12884.42578125
"Rofecoxib_3_cells_f8","Cardiotoxic","Rofecoxib",3,"cells","f8",236800.703125,9021.6923828125,19193.978515625,80410.0859375,19131.708984375,51494.89453125,10494.3291015625
"Rofecoxib_10_cells_g9","Cardiotoxic","Rofecoxib",10,"cells","g9",216858.671875,8926.43359375,20744.572265625,79120.1171875,14695.716796875,48373.76953125,10532.7939453125
"Rofecoxib_10_cells_e9","Cardiotoxic","Rofecoxib",10,"cells","e9",291854.59375,10231.466796875,20646.4296875,87530.1875,15040.40234375,52754.203125,11144.908203125
"Rofecoxib_3_media_h8","Cardiotoxic","Rofecoxib",3,"media","h8",334104.96875,781.244995117188,4766.51171875,79465.78125,16026.6923828125,48634.19921875,12175.6728515625
"Rofecoxib_10_media_h9","Cardiotoxic","Rofecoxib",10,"media","h9",346632.65625,899.039184570312,5465.76708984375,77894.59375,15654.8203125,49912.04296875,10606.1513671875
"Sertindole_0.03_cells_f4","Cardiotoxic","Sertindole",0.03,"cells","f4",266021.8125,11157.8193359375,14884.2802734375,67424.125,14129.841796875,40220.984375,6829.568359375
"Sertindole_0.03_cells_e4","Cardiotoxic","Sertindole",0.03,"cells","e4",287731.28125,11639.17578125,17784.6953125,68586.6875,15161.376953125,45152.921875,7559.6865234375
"Sertindole_0.03_media_h4","Cardiotoxic","Sertindole",0.03,"media","h4",278523.78125,853.002258300781,4294.662109375,70564.3828125,17210.318359375,41451.62109375,8943.8515625
"Sertindole_30_cells_f10","Cardiotoxic","Sertindole",30,"cells","f10",668957.0625,1037.59545898438,6136.4140625,62055.6953125,13958.1796875,41986.09765625,8741.9853515625
"Sertindole_100_cells_g11","Cardiotoxic","Sertindole",100,"cells","g11",424331.5,972.856018066406,3788.41137695312,64655.1015625,9302.2275390625,38967.5546875,6921.31591796875
"Sertindole_0.1_media_h5","Cardiotoxic","Sertindole",0.1,"media","h5",280560.09375,872.000732421875,3729.89184570312,67356.1953125,11200.8828125,39609.79296875,8020.42529296875
"Sertindole_0.1_cells_f5","Cardiotoxic","Sertindole",0.1,"cells","f5",286402.1875,10217.0439453125,14900.3037109375,65534.95703125,21643.826171875,38978.30078125,7524.7734375
"Sertindole_1_media_h7","Cardiotoxic","Sertindole",1,"media","h7",298689.84375,1019.64440917969,4807.2763671875,75875.421875,14922.15234375,51893.953125,10469.2705078125
"Sertindole_3_cells_e8","Cardiotoxic","Sertindole",3,"cells","e8",70390.4375,6479.34814453125,17536.431640625,59212.25390625,58174.0625,37327.8046875,7644.45703125
"Sertindole_0.3_cells_e6","Cardiotoxic","Sertindole",0.3,"cells","e6",235185.046875,11665.3955078125,14169.1474609375,58791.0390625,35598.51171875,36246.84375,8155.18115234375
"Sertindole_0.03_cells_g4","Cardiotoxic","Sertindole",0.03,"cells","g4",277918.78125,11351.423828125,17125.818359375,68385.2890625,17928.365234375,39760.65625,7436.46142578125
"Sertindole_30_media_h10","Cardiotoxic","Sertindole",30,"media","h10",277329.3125,659.803588867188,4102.7919921875,61593.58984375,10129.8623046875,39423.15234375,8258.873046875
